-70.9147,41.2204,9.4,2024-02-13 14:15:00.000
-70.9593,41.2388,10,2024-02-13 14:30:00.000
-71.0054,41.2595,9.6,2024-02-13 14:45:00.000
-71.0513,41.2801,9.6,2024-02-13 15:00:00.000
-71.0596,41.2861,1.3,2024-02-13 15:15:00.000
-71.0636,41.29,1.1,2024-02-13 15:30:00.000
-71.0617,41.2935,2.2,2024-02-13 15:45:00.000
-71.0606,41.302,9.5,2024-02-13 16:00:00.000
-71.1078,41.3248,10,2024-02-13 16:15:00.000
-71.1535,41.3492,10.2,2024-02-13 16:30:00.000
-71.1983,41.3735,9.9,2024-02-13 16:45:00.000
-71.2481,41.3914,10.5,2024-02-13 17:00:00.000
-71.3039,41.4019,10.3,2024-02-13 17:15:00.000
-71.3275,41.4138,1.1,2024-02-13 18:15:00.000
-71.3328,41.3949,4,2024-02-13 18:45:00.000
-71.3333,41.4028,1.4,2024-02-13 19:45:00.000
-71.3276,41.4077,1.3,2024-02-13 20:15:00.000
-71.3423,41.4106,1.3,2024-02-13 21:30:00.000
-71.342,41.414,1.1,2024-02-13 21:45:00.000
-71.324,41.3998,7.2,2024-02-13 22:15:00.000
-71.3139,41.3957,1.3,2024-02-14 03:45:00.000
-71.323,41.4021,2.4,2024-02-14 04:00:00.000
-71.3332,41.4089,2.5,2024-02-14 04:15:00.000
-71.3275,41.4133,5.4,2024-02-14 05:45:00.000
-71.3178,41.4112,3.2,2024-02-14 07:15:00.000
-71.342,41.4095,1.5,2024-02-14 07:30:00.000
-71.3281,41.4096,1.2,2024-02-14 08:15:00.000
-71.324,41.4103,5.4,2024-02-14 08:45:00.000
-71.3415,41.4098,1.1,2024-02-14 09:00:00.000
-71.3356,41.408,1.2,2024-02-14 09:15:00.000
-71.3297,41.4066,1.3,2024-02-14 09:30:00.000
-71.3203,41.4068,1.6,2024-02-14 10:30:00.000
-71.3274,41.4083,1.4,2024-02-14 10:45:00.000
-71.3358,41.4091,1.5,2024-02-14 11:00:00.000
-71.3431,41.4099,1.1,2024-02-14 11:15:00.000
-71.3516,41.4105,4.3,2024-02-14 11:30:00.000
-71.372,41.4177,4,2024-02-14 11:45:00.000
-71.3933,41.4262,4.4,2024-02-14 12:00:00.000
-71.411,41.4396,6.4,2024-02-14 12:15:00.000
-71.409,41.468,7.2,2024-02-14 12:30:00.000
-71.4113,41.4924,3.4,2024-02-14 12:45:00.000
-71.4135,41.4996,1.3,2024-02-14 13:00:00.000
-71.4187,41.4948,2.3,2024-02-14 13:15:00.000
-71.4097,41.4853,6.9,2024-04-21 13:15:00.000
-71.411,41.4486,9.4,2024-04-21 13:30:00.000
-71.4003,41.4119,10.3,2024-04-21 13:45:00.000
-71.3451,41.4054,10.7,2024-04-21 14:00:00.000
-71.2861,41.4003,10.7,2024-04-21 14:15:00.000
-71.2271,41.3954,10.7,2024-04-21 14:30:00.000
-71.1676,41.3916,10.7,2024-04-21 14:45:00.000
-71.1082,41.3883,10.7,2024-04-21 15:00:00.000
-71.0561,41.409,10.3,2024-04-21 15:15:00.000
-71.015,41.4381,10.3,2024-04-21 15:30:00.000
-70.9687,41.4623,10.3,2024-04-21 15:45:00.000
-70.9168,41.4797,10.4,2024-04-21 16:00:00.000
-70.8635,41.4972,10.5,2024-04-21 16:15:00.000
-70.8129,41.5191,10.7,2024-04-21 16:30:00.000
-70.7667,41.5478,10.9,2024-04-21 16:45:00.000
-70.7202,41.5765,10.9,2024-04-21 17:00:00.000
-70.7018,41.6194,10.8,2024-04-21 17:15:00.000
-70.6852,41.6628,10.8,2024-04-21 17:30:00.000
-70.6626,41.6984,8,2024-04-21 17:45:00.000
-70.6389,41.7239,6.7,2024-04-21 18:00:00.000
-70.6081,41.7435,7.4,2024-04-21 18:15:00.000
-70.5722,41.7588,8.2,2024-04-21 18:30:00.000
-70.5364,41.7756,8.7,2024-04-21 18:45:00.000
-70.4881,41.779,9.4,2024-04-21 19:00:00.000
-70.4663,41.8109,9.5,2024-04-21 19:15:00.000
-70.4595,41.8512,9.8,2024-04-21 19:30:00.000
-70.4528,41.8917,9.8,2024-04-21 19:45:00.000
-70.4462,41.9322,9.9,2024-04-21 20:00:00.000
-70.4393,41.9732,9.9,2024-04-21 20:15:00.000
